id,year,subdomain,value
113,2017,1.1 Strategic vision,10.23466981
113,2018,1.1 Strategic vision,10.23466981
113,2019,1.1 Strategic vision,10.23466981
113,2020,1.1 Strategic vision,10.23466981
113,2021,1.1 Strategic vision,10.23466981
113,2022,1.1 Strategic vision,10.23466981
114,2017,1.1 Strategic vision,10.23466981
114,2018,1.1 Strategic vision,0
114,2019,1.1 Strategic vision,0
114,2020,1.1 Strategic vision,0
114,2021,1.1 Strategic vision,0
114,2022,1.1 Strategic vision,10.23466981
115,2017,1.1 Strategic vision,0
115,2018,1.1 Strategic vision,0
115,2019,1.1 Strategic vision,0
115,2020,1.1 Strategic vision,0
115,2021,1.1 Strategic vision,0
115,2022,1.1 Strategic vision,20.77948113
116,2017,1.1 Strategic vision,10.23466981
116,2018,1.1 Strategic vision,10.23466981
116,2019,1.1 Strategic vision,10.23466981
116,2020,1.1 Strategic vision,10.23466981
116,2021,1.1 Strategic vision,89.76533019
116,2022,1.1 Strategic vision,100
117,2017,1.1 Strategic vision,20.77948113
117,2018,1.1 Strategic vision,72.66627358
117,2019,1.1 Strategic vision,72.66627358
117,2020,1.1 Strategic vision,72.66627358
117,2021,1.1 Strategic vision,72.66627358
117,2022,1.1 Strategic vision,72.66627358
118,2017,1.1 Strategic vision,37.87853774
118,2018,1.1 Strategic vision,37.87853774
118,2019,1.1 Strategic vision,27.33372642
118,2020,1.1 Strategic vision,27.33372642
118,2021,1.1 Strategic vision,37.87853774
118,2022,1.1 Strategic vision,37.87853774
119,2017,1.1 Strategic vision,0
119,2018,1.1 Strategic vision,0
119,2019,1.1 Strategic vision,0
119,2020,1.1 Strategic vision,10.23466981
119,2021,1.1 Strategic vision,10.23466981
119,2022,1.1 Strategic vision,10.23466981
120,2017,1.1 Strategic vision,65.21226415
120,2018,1.1 Strategic vision,65.21226415
120,2019,1.1 Strategic vision,65.21226415
120,2020,1.1 Strategic vision,65.21226415
120,2021,1.1 Strategic vision,34.19811321
120,2022,1.1 Strategic vision,44.43278302
121,2017,1.1 Strategic vision,89.76533019
121,2018,1.1 Strategic vision,89.76533019
121,2019,1.1 Strategic vision,89.76533019
121,2020,1.1 Strategic vision,89.76533019
121,2021,1.1 Strategic vision,89.76533019
121,2022,1.1 Strategic vision,89.76533019
122,2017,1.1 Strategic vision,0
122,2018,1.1 Strategic vision,0
122,2019,1.1 Strategic vision,0
122,2020,1.1 Strategic vision,0
122,2021,1.1 Strategic vision,0
122,2022,1.1 Strategic vision,0
123,2017,1.1 Strategic vision,20.77948113
123,2018,1.1 Strategic vision,20.77948113
123,2019,1.1 Strategic vision,20.77948113
123,2020,1.1 Strategic vision,20.77948113
123,2021,1.1 Strategic vision,20.77948113
123,2022,1.1 Strategic vision,100
124,2017,1.1 Strategic vision,0
124,2018,1.1 Strategic vision,0
124,2019,1.1 Strategic vision,0
124,2020,1.1 Strategic vision,0
124,2021,1.1 Strategic vision,0
124,2022,1.1 Strategic vision,10.23466981
125,2017,1.1 Strategic vision,100
125,2018,1.1 Strategic vision,100
125,2019,1.1 Strategic vision,100
125,2020,1.1 Strategic vision,89.76533019
125,2021,1.1 Strategic vision,100
125,2022,1.1 Strategic vision,100
126,2017,1.1 Strategic vision,89.76533019
126,2018,1.1 Strategic vision,89.76533019
126,2019,1.1 Strategic vision,89.76533019
126,2020,1.1 Strategic vision,89.76533019
126,2021,1.1 Strategic vision,89.76533019
126,2022,1.1 Strategic vision,89.76533019
127,2017,1.1 Strategic vision,20.77948113
127,2018,1.1 Strategic vision,20.77948113
127,2019,1.1 Strategic vision,20.77948113
127,2020,1.1 Strategic vision,20.77948113
127,2021,1.1 Strategic vision,20.77948113
127,2022,1.1 Strategic vision,20.77948113
128,2017,1.1 Strategic vision,100
128,2018,1.1 Strategic vision,100
128,2019,1.1 Strategic vision,89.76533019
128,2020,1.1 Strategic vision,89.76533019
128,2021,1.1 Strategic vision,100
128,2022,1.1 Strategic vision,89.76533019
129,2017,1.1 Strategic vision,0
129,2018,1.1 Strategic vision,0
129,2019,1.1 Strategic vision,0
129,2020,1.1 Strategic vision,0
129,2021,1.1 Strategic vision,0
129,2022,1.1 Strategic vision,10.23466981
130,2017,1.1 Strategic vision,0
130,2018,1.1 Strategic vision,0
130,2019,1.1 Strategic vision,10.23466981
130,2020,1.1 Strategic vision,10.23466981
130,2021,1.1 Strategic vision,10.23466981
130,2022,1.1 Strategic vision,10.23466981
131,2017,1.1 Strategic vision,79.22051887
131,2018,1.1 Strategic vision,79.22051887
131,2019,1.1 Strategic vision,68.98584906
131,2020,1.1 Strategic vision,89.76533019
131,2021,1.1 Strategic vision,100
131,2022,1.1 Strategic vision,100
132,2017,1.1 Strategic vision,44.43278302
132,2018,1.1 Strategic vision,44.43278302
132,2019,1.1 Strategic vision,44.43278302
132,2020,1.1 Strategic vision,44.43278302
132,2021,1.1 Strategic vision,54.97759434
132,2022,1.1 Strategic vision,54.97759434
133,2017,1.1 Strategic vision,0
133,2018,1.1 Strategic vision,20.77948113
133,2019,1.1 Strategic vision,89.76533019
133,2020,1.1 Strategic vision,89.76533019
133,2021,1.1 Strategic vision,100
133,2022,1.1 Strategic vision,100
134,2017,1.1 Strategic vision,0
134,2018,1.1 Strategic vision,0
134,2019,1.1 Strategic vision,10.23466981
134,2020,1.1 Strategic vision,51.88679245
134,2021,1.1 Strategic vision,82.9009434
134,2022,1.1 Strategic vision,82.9009434
135,2017,1.1 Strategic vision,89.76533019
135,2018,1.1 Strategic vision,89.76533019
135,2019,1.1 Strategic vision,89.76533019
135,2020,1.1 Strategic vision,89.76533019
135,2021,1.1 Strategic vision,89.76533019
135,2022,1.1 Strategic vision,89.76533019
136,2017,1.1 Strategic vision,89.76533019
136,2018,1.1 Strategic vision,100
136,2019,1.1 Strategic vision,89.76533019
136,2020,1.1 Strategic vision,89.76533019
136,2021,1.1 Strategic vision,89.76533019
136,2022,1.1 Strategic vision,89.76533019
137,2017,1.1 Strategic vision,79.22051887
137,2018,1.1 Strategic vision,79.22051887
137,2019,1.1 Strategic vision,68.98584906
137,2020,1.1 Strategic vision,100
137,2021,1.1 Strategic vision,79.22051887
137,2022,1.1 Strategic vision,79.22051887
138,2017,1.1 Strategic vision,68.98584906
138,2018,1.1 Strategic vision,79.22051887
138,2019,1.1 Strategic vision,89.76533019
138,2020,1.1 Strategic vision,79.22051887
138,2021,1.1 Strategic vision,89.76533019
138,2022,1.1 Strategic vision,89.76533019
139,2017,1.1 Strategic vision,0
139,2018,1.1 Strategic vision,89.76533019
139,2019,1.1 Strategic vision,89.76533019
139,2020,1.1 Strategic vision,89.76533019
139,2021,1.1 Strategic vision,100
139,2022,1.1 Strategic vision,89.76533019
140,2017,1.1 Strategic vision,0
140,2018,1.1 Strategic vision,0
140,2019,1.1 Strategic vision,72.37146226
140,2020,1.1 Strategic vision,72.37146226
140,2021,1.1 Strategic vision,72.37146226
140,2022,1.1 Strategic vision,72.37146226
141,2017,1.1 Strategic vision,27.33372642
141,2018,1.1 Strategic vision,27.33372642
141,2019,1.1 Strategic vision,55.27240566
141,2020,1.1 Strategic vision,44.72759434
141,2021,1.1 Strategic vision,55.27240566
141,2022,1.1 Strategic vision,34.49292453
142,2017,1.1 Strategic vision,82.60613208
142,2018,1.1 Strategic vision,82.60613208
142,2019,1.1 Strategic vision,82.60613208
142,2020,1.1 Strategic vision,82.60613208
142,2021,1.1 Strategic vision,82.60613208
142,2022,1.1 Strategic vision,82.60613208
143,2017,1.1 Strategic vision,0
143,2018,1.1 Strategic vision,0
143,2019,1.1 Strategic vision,0
143,2020,1.1 Strategic vision,0
143,2021,1.1 Strategic vision,0
143,2022,1.1 Strategic vision,10.23466981
144,2017,1.1 Strategic vision,51.88679245
144,2018,1.1 Strategic vision,51.88679245
144,2019,1.1 Strategic vision,51.88679245
144,2020,1.1 Strategic vision,51.88679245
144,2021,1.1 Strategic vision,82.9009434
144,2022,1.1 Strategic vision,82.9009434
145,2017,1.1 Strategic vision,0
145,2018,1.1 Strategic vision,0
145,2019,1.1 Strategic vision,10.23466981
145,2020,1.1 Strategic vision,10.23466981
145,2021,1.1 Strategic vision,10.23466981
145,2022,1.1 Strategic vision,20.77948113
146,2017,1.1 Strategic vision,0
146,2018,1.1 Strategic vision,10.23466981
146,2019,1.1 Strategic vision,10.23466981
146,2020,1.1 Strategic vision,0
146,2021,1.1 Strategic vision,10.23466981
146,2022,1.1 Strategic vision,10.23466981
147,2017,1.1 Strategic vision,62.12146226
147,2018,1.1 Strategic vision,62.12146226
147,2019,1.1 Strategic vision,72.66627358
147,2020,1.1 Strategic vision,72.66627358
147,2021,1.1 Strategic vision,72.66627358
147,2022,1.1 Strategic vision,72.66627358
148,2017,1.1 Strategic vision,89.76533019
148,2018,1.1 Strategic vision,89.76533019
148,2019,1.1 Strategic vision,89.76533019
148,2020,1.1 Strategic vision,89.76533019
148,2021,1.1 Strategic vision,89.76533019
148,2022,1.1 Strategic vision,89.76533019
149,2017,1.1 Strategic vision,72.66627358
149,2018,1.1 Strategic vision,72.66627358
149,2019,1.1 Strategic vision,72.66627358
149,2020,1.1 Strategic vision,72.66627358
149,2021,1.1 Strategic vision,82.9009434
149,2022,1.1 Strategic vision,72.66627358
150,2017,1.1 Strategic vision,0
150,2018,1.1 Strategic vision,10.23466981
150,2019,1.1 Strategic vision,27.62853774
150,2020,1.1 Strategic vision,38.17334906
150,2021,1.1 Strategic vision,38.17334906
150,2022,1.1 Strategic vision,38.17334906
151,2017,1.1 Strategic vision,0
151,2018,1.1 Strategic vision,0
151,2019,1.1 Strategic vision,0
151,2020,1.1 Strategic vision,10.23466981
151,2021,1.1 Strategic vision,10.23466981
151,2022,1.1 Strategic vision,31.01415094
152,2017,1.1 Strategic vision,20.77948113
152,2018,1.1 Strategic vision,20.77948113
152,2019,1.1 Strategic vision,72.66627358
152,2020,1.1 Strategic vision,82.9009434
152,2021,1.1 Strategic vision,82.9009434
152,2022,1.1 Strategic vision,82.9009434
153,2017,1.1 Strategic vision,89.76533019
153,2018,1.1 Strategic vision,89.76533019
153,2019,1.1 Strategic vision,89.76533019
153,2020,1.1 Strategic vision,89.76533019
153,2021,1.1 Strategic vision,100
153,2022,1.1 Strategic vision,100
154,2017,1.1 Strategic vision,10.23466981
154,2018,1.1 Strategic vision,62.12146226
154,2019,1.1 Strategic vision,62.12146226
154,2020,1.1 Strategic vision,62.12146226
154,2021,1.1 Strategic vision,72.66627358
154,2022,1.1 Strategic vision,72.66627358
155,2017,1.1 Strategic vision,0
155,2018,1.1 Strategic vision,79.22051887
155,2019,1.1 Strategic vision,79.22051887
155,2020,1.1 Strategic vision,89.76533019
155,2021,1.1 Strategic vision,100
155,2022,1.1 Strategic vision,100
156,2017,1.1 Strategic vision,100
156,2018,1.1 Strategic vision,100
156,2019,1.1 Strategic vision,100
156,2020,1.1 Strategic vision,89.76533019
156,2021,1.1 Strategic vision,89.76533019
156,2022,1.1 Strategic vision,68.98584906
157,2017,1.1 Strategic vision,10.23466981
157,2018,1.1 Strategic vision,79.22051887
157,2019,1.1 Strategic vision,79.22051887
157,2020,1.1 Strategic vision,100
157,2021,1.1 Strategic vision,89.76533019
157,2022,1.1 Strategic vision,89.76533019
158,2017,1.1 Strategic vision,0
158,2018,1.1 Strategic vision,89.76533019
158,2019,1.1 Strategic vision,89.76533019
158,2020,1.1 Strategic vision,89.76533019
158,2021,1.1 Strategic vision,79.22051887
158,2022,1.1 Strategic vision,89.76533019
159,2017,1.1 Strategic vision,72.66627358
159,2018,1.1 Strategic vision,72.66627358
159,2019,1.1 Strategic vision,72.66627358
159,2020,1.1 Strategic vision,72.66627358
159,2021,1.1 Strategic vision,72.66627358
159,2022,1.1 Strategic vision,72.66627358
160,2017,1.1 Strategic vision,0
160,2018,1.1 Strategic vision,89.76533019
160,2019,1.1 Strategic vision,100
160,2020,1.1 Strategic vision,89.76533019
160,2021,1.1 Strategic vision,100
160,2022,1.1 Strategic vision,100
161,2017,1.1 Strategic vision,72.37146226
161,2018,1.1 Strategic vision,72.37146226
161,2019,1.1 Strategic vision,72.37146226
161,2020,1.1 Strategic vision,72.37146226
161,2021,1.1 Strategic vision,72.37146226
161,2022,1.1 Strategic vision,72.37146226
162,2017,1.1 Strategic vision,0
162,2018,1.1 Strategic vision,0
162,2019,1.1 Strategic vision,51.88679245
162,2020,1.1 Strategic vision,51.88679245
162,2021,1.1 Strategic vision,51.88679245
162,2022,1.1 Strategic vision,51.88679245
163,2017,1.1 Strategic vision,0
163,2018,1.1 Strategic vision,0
163,2019,1.1 Strategic vision,62.12146226
163,2020,1.1 Strategic vision,62.12146226
163,2021,1.1 Strategic vision,62.12146226
163,2022,1.1 Strategic vision,72.66627358
164,2017,1.1 Strategic vision,0
164,2018,1.1 Strategic vision,0
164,2019,1.1 Strategic vision,0
164,2020,1.1 Strategic vision,0
164,2021,1.1 Strategic vision,0
164,2022,1.1 Strategic vision,0
165,2017,1.1 Strategic vision,0
165,2018,1.1 Strategic vision,0
165,2019,1.1 Strategic vision,0
165,2020,1.1 Strategic vision,0
165,2021,1.1 Strategic vision,0
165,2022,1.1 Strategic vision,0
166,2017,1.1 Strategic vision,0
166,2018,1.1 Strategic vision,0
166,2019,1.1 Strategic vision,0
166,2020,1.1 Strategic vision,0
166,2021,1.1 Strategic vision,20.77948113
166,2022,1.1 Strategic vision,20.77948113
167,2017,1.1 Strategic vision,20.77948113
167,2018,1.1 Strategic vision,20.77948113
167,2019,1.1 Strategic vision,89.76533019
167,2020,1.1 Strategic vision,89.76533019
167,2021,1.1 Strategic vision,89.76533019
167,2022,1.1 Strategic vision,89.76533019
168,2017,1.1 Strategic vision,10.23466981
168,2018,1.1 Strategic vision,72.66627358
168,2019,1.1 Strategic vision,72.66627358
168,2020,1.1 Strategic vision,51.88679245
168,2021,1.1 Strategic vision,82.9009434
168,2022,1.1 Strategic vision,82.9009434
169,2017,1.1 Strategic vision,10.23466981
169,2018,1.1 Strategic vision,45.02240566
169,2019,1.1 Strategic vision,45.02240566
169,2020,1.1 Strategic vision,55.56721698
169,2021,1.1 Strategic vision,65.80188679
169,2022,1.1 Strategic vision,65.80188679
170,2017,1.1 Strategic vision,0
170,2018,1.1 Strategic vision,0
170,2019,1.1 Strategic vision,0
170,2020,1.1 Strategic vision,0
170,2021,1.1 Strategic vision,0
170,2022,1.1 Strategic vision,0
171,2017,1.1 Strategic vision,62.12146226
171,2018,1.1 Strategic vision,62.12146226
171,2019,1.1 Strategic vision,62.12146226
171,2020,1.1 Strategic vision,62.12146226
171,2021,1.1 Strategic vision,82.9009434
171,2022,1.1 Strategic vision,82.9009434
172,2017,1.1 Strategic vision,20.77948113
172,2018,1.1 Strategic vision,10.23466981
172,2019,1.1 Strategic vision,10.23466981
172,2020,1.1 Strategic vision,10.23466981
172,2021,1.1 Strategic vision,10.23466981
172,2022,1.1 Strategic vision,10.23466981
173,2017,1.1 Strategic vision,65.50707547
173,2018,1.1 Strategic vision,65.50707547
173,2019,1.1 Strategic vision,65.50707547
173,2020,1.1 Strategic vision,65.50707547
173,2021,1.1 Strategic vision,55.27240566
173,2022,1.1 Strategic vision,55.27240566
174,2017,1.1 Strategic vision,61.82665094
174,2018,1.1 Strategic vision,61.82665094
174,2019,1.1 Strategic vision,61.82665094
174,2020,1.1 Strategic vision,61.82665094
174,2021,1.1 Strategic vision,61.82665094
174,2022,1.1 Strategic vision,61.82665094
175,2017,1.1 Strategic vision,89.76533019
175,2018,1.1 Strategic vision,89.76533019
175,2019,1.1 Strategic vision,89.76533019
175,2020,1.1 Strategic vision,100
175,2021,1.1 Strategic vision,72.37146226
175,2022,1.1 Strategic vision,82.60613208
176,2017,1.1 Strategic vision,10.23466981
176,2018,1.1 Strategic vision,54.97759434
176,2019,1.1 Strategic vision,54.97759434
176,2020,1.1 Strategic vision,54.97759434
176,2021,1.1 Strategic vision,54.97759434
176,2022,1.1 Strategic vision,54.97759434
177,2017,1.1 Strategic vision,0
177,2018,1.1 Strategic vision,72.37146226
177,2019,1.1 Strategic vision,61.82665094
177,2020,1.1 Strategic vision,82.60613208
177,2021,1.1 Strategic vision,72.37146226
177,2022,1.1 Strategic vision,82.60613208
178,2017,1.1 Strategic vision,0
178,2018,1.1 Strategic vision,0
178,2019,1.1 Strategic vision,0
178,2020,1.1 Strategic vision,0
178,2021,1.1 Strategic vision,10.23466981
178,2022,1.1 Strategic vision,10.23466981
179,2017,1.1 Strategic vision,0
179,2018,1.1 Strategic vision,0
179,2019,1.1 Strategic vision,0
179,2020,1.1 Strategic vision,0
179,2021,1.1 Strategic vision,0
179,2022,1.1 Strategic vision,10.23466981
180,2017,1.1 Strategic vision,72.66627358
180,2018,1.1 Strategic vision,72.66627358
180,2019,1.1 Strategic vision,62.12146226
180,2020,1.1 Strategic vision,82.9009434
180,2021,1.1 Strategic vision,72.66627358
180,2022,1.1 Strategic vision,72.66627358
181,2017,1.1 Strategic vision,0
181,2018,1.1 Strategic vision,0
181,2019,1.1 Strategic vision,0
181,2020,1.1 Strategic vision,0
181,2021,1.1 Strategic vision,10.23466981
181,2022,1.1 Strategic vision,10.23466981
182,2017,1.1 Strategic vision,89.76533019
182,2018,1.1 Strategic vision,79.22051887
182,2019,1.1 Strategic vision,79.22051887
182,2020,1.1 Strategic vision,79.22051887
182,2021,1.1 Strategic vision,100
182,2022,1.1 Strategic vision,100
183,2017,1.1 Strategic vision,0
183,2018,1.1 Strategic vision,0
183,2019,1.1 Strategic vision,0
183,2020,1.1 Strategic vision,0
183,2021,1.1 Strategic vision,0
183,2022,1.1 Strategic vision,0
184,2017,1.1 Strategic vision,89.76533019
184,2018,1.1 Strategic vision,89.76533019
184,2019,1.1 Strategic vision,100
184,2020,1.1 Strategic vision,89.76533019
184,2021,1.1 Strategic vision,100
184,2022,1.1 Strategic vision,100
185,2017,1.1 Strategic vision,89.76533019
185,2018,1.1 Strategic vision,89.76533019
185,2019,1.1 Strategic vision,89.76533019
185,2020,1.1 Strategic vision,100
185,2021,1.1 Strategic vision,100
185,2022,1.1 Strategic vision,100
186,2017,1.1 Strategic vision,20.77948113
186,2018,1.1 Strategic vision,100
186,2019,1.1 Strategic vision,100
186,2020,1.1 Strategic vision,100
186,2021,1.1 Strategic vision,100
186,2022,1.1 Strategic vision,100
187,2017,1.1 Strategic vision,89.76533019
187,2018,1.1 Strategic vision,89.76533019
187,2019,1.1 Strategic vision,89.76533019
187,2020,1.1 Strategic vision,89.76533019
187,2021,1.1 Strategic vision,89.76533019
187,2022,1.1 Strategic vision,79.22051887
188,2017,1.1 Strategic vision,55.56721698
188,2018,1.1 Strategic vision,55.56721698
188,2019,1.1 Strategic vision,55.56721698
188,2020,1.1 Strategic vision,38.17334906
188,2021,1.1 Strategic vision,38.17334906
188,2022,1.1 Strategic vision,38.17334906
189,2017,1.1 Strategic vision,0
189,2018,1.1 Strategic vision,0
189,2019,1.1 Strategic vision,62.12146226
189,2020,1.1 Strategic vision,62.12146226
189,2021,1.1 Strategic vision,62.12146226
189,2022,1.1 Strategic vision,72.66627358
190,2017,1.1 Strategic vision,10.23466981
190,2018,1.1 Strategic vision,10.23466981
190,2019,1.1 Strategic vision,10.23466981
